episode,rewards_epi,epsilon
759,1.5,0.05
760,2.0,0.05
761,-0.5,0.05
762,2.0,0.05
763,1.0,0.05
764,2.0,0.05
765,0.5,0.05
766,2.0,0.05
767,2.0,0.05
768,1.5,0.05
769,2.0,0.05
770,2.0,0.05
771,1.5,0.05
772,1.0,0.05
773,1.0,0.05
774,1.0,0.05
775,1.5,0.05
776,1.5,0.05
777,2.0,0.05
778,1.5,0.05
779,1.5,0.05
780,2.0,0.05
781,0.5,0.05
782,1.5,0.05
783,1.5,0.05
784,1.5,0.05
785,1.5,0.05
786,1.0,0.05
787,0.5,0.05
788,1.5,0.05
789,1.5,0.05
790,2.0,0.05
791,2.0,0.05
792,0.5,0.05
793,2.0,0.05
794,2.0,0.05
795,1.5,0.05
796,1.5,0.05
797,2.0,0.05
798,2.0,0.05
799,1.0,0.05
800,2.0,0.05
801,1.0,0.05
802,1.5,0.05
803,2.0,0.05
804,1.5,0.05
805,1.5,0.05
806,2.0,0.05
807,1.5,0.05
808,1.5,0.05
809,2.0,0.05
810,1.5,0.05
811,1.5,0.05
812,2.0,0.05
813,0.5,0.05
814,0.5,0.05
815,1.0,0.05
816,2.0,0.05
817,1.0,0.05
818,0.5,0.05
819,1.5,0.05
820,1.5,0.05
821,1.0,0.05
822,2.0,0.05
823,2.0,0.05
824,1.5,0.05
825,1.5,0.05
826,1.5,0.05
827,1.0,0.05
828,1.5,0.05
829,2.0,0.05
830,2.0,0.05
831,1.5,0.05
832,1.5,0.05
833,1.5,0.05
834,1.0,0.05
835,1.5,0.05
836,1.5,0.05
837,2.0,0.05
838,1.0,0.05
839,0.5,0.05
840,2.0,0.05
841,2.0,0.05
842,2.0,0.05
843,2.0,0.05
844,1.0,0.05
845,1.0,0.05
846,0.5,0.05
847,1.5,0.05
848,1.0,0.05
849,1.5,0.05
850,0.5,0.05
851,0.5,0.05
852,2.0,0.05
853,2.0,0.05
854,1.5,0.05
855,1.5,0.05
856,1.5,0.05
857,1.5,0.05
858,2.0,0.05
859,2.0,0.05
860,2.0,0.05
861,1.5,0.05
862,1.5,0.05
863,0.0,0.05
864,2.0,0.05
865,1.5,0.05
866,1.5,0.05
867,2.0,0.05
868,1.5,0.05
869,1.5,0.05
870,2.0,0.05
871,0.0,0.05
872,1.5,0.05
873,1.0,0.05
874,2.0,0.05
875,0.5,0.05
876,2.0,0.05
877,1.5,0.05
878,1.5,0.05
879,2.0,0.05
880,1.5,0.05
881,1.5,0.05
882,1.5,0.05
883,1.0,0.05
884,2.0,0.05
885,1.5,0.05
886,2.0,0.05
887,1.0,0.05
888,1.5,0.05
889,1.5,0.05
890,2.0,0.05
891,2.0,0.05
892,1.5,0.05
893,1.5,0.05
894,1.5,0.05
895,1.5,0.05
896,1.0,0.05
897,2.0,0.05
898,1.5,0.05
899,1.0,0.05
900,1.5,0.05
901,1.5,0.05
902,2.0,0.05
903,2.0,0.05
904,1.0,0.05
905,1.0,0.05
906,2.0,0.05
907,1.0,0.05
908,1.5,0.05
909,1.5,0.05
910,0.5,0.05
911,1.5,0.05
912,1.5,0.05
913,1.5,0.05
914,1.5,0.05
915,1.5,0.05
916,0.5,0.05
917,1.0,0.05
918,2.0,0.05
919,2.0,0.05
920,1.0,0.05
921,1.5,0.05
922,1.0,0.05
923,2.0,0.05
924,1.5,0.05
925,1.5,0.05
926,1.5,0.05
927,1.5,0.05
928,2.0,0.05
929,2.0,0.05
930,1.0,0.05
931,2.0,0.05
932,1.0,0.05
933,1.5,0.05
934,1.0,0.05
935,1.5,0.05
936,1.0,0.05
937,-1.5,0.05
938,-4.0,0.05
939,2.0,0.05
940,2.0,0.05
941,0.0,0.05
942,0.0,0.05
943,1.0,0.05
944,1.5,0.05
945,2.0,0.05
946,1.0,0.05
947,1.0,0.05
948,1.0,0.05
949,1.0,0.05
950,2.0,0.05
951,1.0,0.05
952,1.5,0.05
953,1.5,0.05
954,1.0,0.05
955,1.5,0.05
956,2.0,0.05
957,2.0,0.05
958,1.0,0.05
959,1.5,0.05
960,2.0,0.05
961,0.0,0.05
962,2.0,0.05
963,2.0,0.05
964,2.0,0.05
965,1.0,0.05
966,2.0,0.05
967,2.0,0.05
968,1.5,0.05
969,1.5,0.05
970,1.5,0.05
971,2.0,0.05
972,2.0,0.05
973,2.0,0.05
974,2.0,0.05
975,2.0,0.05
976,1.0,0.05
977,1.5,0.05
978,2.0,0.05
979,2.0,0.05
980,1.5,0.05
981,2.0,0.05
982,1.5,0.05
983,1.5,0.05
984,1.0,0.05
985,1.5,0.05
986,1.5,0.05
987,2.0,0.05
988,1.5,0.05
989,2.0,0.05
990,1.5,0.05
991,1.0,0.05
992,1.5,0.05
993,1.5,0.05
994,1.5,0.05
995,1.0,0.05
996,2.0,0.05
997,2.0,0.05
998,1.5,0.05
999,0.0,0.05
1000,2.0,0.05
1001,1.5,0.05
1002,2.0,0.05
1003,2.0,0.05
1004,0.5,0.05
1005,2.0,0.05
1006,1.5,0.05
1007,2.0,0.05
1008,0.5,0.05
1009,1.5,0.05
1010,1.5,0.05
1011,1.5,0.05
1012,0.5,0.05
1013,1.5,0.05
1014,1.0,0.05
1015,1.5,0.05
1016,1.5,0.05
1017,1.0,0.05
1018,0.5,0.05
1019,1.0,0.05
1020,1.5,0.05
1021,2.0,0.05
1022,2.0,0.05
1023,2.0,0.05
1024,1.5,0.05
1025,0.5,0.05
1026,1.5,0.05
1027,0.5,0.05
1028,2.0,0.05
1029,1.5,0.05
1030,1.0,0.05
1031,1.5,0.05
1032,2.0,0.05
1033,2.0,0.05
1034,1.0,0.05
1035,1.5,0.05
1036,2.0,0.05
1037,2.0,0.05
1038,2.0,0.05
1039,1.5,0.05
1040,0.5,0.05
1041,2.0,0.05
1042,2.0,0.05
1043,1.5,0.05
1044,1.0,0.05
1045,1.5,0.05
1046,1.5,0.05
1047,1.0,0.05
1048,1.0,0.05
1049,1.5,0.05
1050,1.5,0.05
1051,2.0,0.05
1052,1.5,0.05
1053,1.5,0.05
1054,1.5,0.05
1055,1.5,0.05
1056,2.0,0.05
1057,2.0,0.05
1058,1.5,0.05
1059,1.5,0.05
1060,2.0,0.05
1061,1.5,0.05
1062,0.0,0.05
1063,1.5,0.05
1064,2.0,0.05
1065,1.5,0.05
1066,0.5,0.05
1067,1.5,0.05
1068,1.5,0.05
1069,1.5,0.05
1070,2.0,0.05
1071,2.0,0.05
1072,2.0,0.05
1073,2.0,0.05
1074,1.5,0.05
1075,2.0,0.05
1076,1.0,0.05
1077,2.0,0.05
1078,1.5,0.05
1079,1.5,0.05
1080,2.0,0.05
1081,1.5,0.05
1082,1.0,0.05
1083,2.0,0.05
1084,2.0,0.05
1085,2.0,0.05
1086,1.0,0.05
1087,1.5,0.05
1088,1.5,0.05
1089,1.0,0.05
1090,1.5,0.05
1091,0.5,0.05
1092,2.0,0.05
1093,2.0,0.05
1094,2.0,0.05
1095,0.5,0.05
1096,1.5,0.05
1097,1.5,0.05
1098,1.0,0.05
1099,2.0,0.05
1100,1.5,0.05
1101,1.0,0.05
1102,2.0,0.05
1103,2.0,0.05
1104,1.5,0.05
1105,1.5,0.05
1106,2.0,0.05
1107,1.5,0.05
1108,1.5,0.05
1109,2.0,0.05
1110,1.5,0.05
1111,1.5,0.05
1112,2.0,0.05
1113,2.0,0.05
1114,1.5,0.05
1115,0.5,0.05
1116,2.0,0.05
1117,1.5,0.05
1118,2.0,0.05
1119,1.5,0.05
1120,2.0,0.05
1121,2.0,0.05
1122,1.0,0.05
1123,2.0,0.05
1124,2.0,0.05
1125,2.0,0.05
1126,1.5,0.05
1127,1.5,0.05
1128,1.0,0.05
1129,2.0,0.05
1130,2.0,0.05
1131,0.5,0.05
1132,1.5,0.05
1133,2.0,0.05
1134,2.0,0.05
1135,1.5,0.05
1136,1.0,0.05
1137,1.5,0.05
1138,2.0,0.05
1139,1.5,0.05
1140,1.0,0.05
1141,2.0,0.05
1142,2.0,0.05
1143,1.5,0.05
1144,0.5,0.05
1145,1.5,0.05
1146,1.5,0.05
1147,2.0,0.05
1148,2.0,0.05
1149,2.0,0.05
1150,1.0,0.05
1151,1.5,0.05
1152,1.5,0.05
1153,0.5,0.05
1154,1.5,0.05
1155,0.5,0.05
1156,-0.5,0.05
1157,2.0,0.05
1158,1.5,0.05
1159,1.0,0.05
1160,2.0,0.05
1161,1.5,0.05
1162,2.0,0.05
1163,1.5,0.05
1164,2.0,0.05
1165,1.5,0.05
1166,1.5,0.05
