episode,rewards_epi,epsilon
1126,-24.5,0.05
1127,-7.5,0.05
1128,-9.5,0.05
1129,-5.0,0.05
1130,-5.0,0.05
1131,-32.0,0.05
1132,-10.0,0.05
1133,-13.5,0.05
1134,-17.5,0.05
1135,-14.0,0.05
1136,-1.0,0.05
1137,-20.5,0.05
1138,-6.0,0.05
1139,-7.0,0.05
1140,-23.5,0.05
1141,-12.0,0.05
1142,-5.0,0.05
1143,-7.5,0.05
1144,-4.5,0.05
1145,-4.0,0.05
1146,-8.5,0.05
1147,-30.0,0.05
1148,-6.5,0.05
1149,-9.5,0.05
1150,-14.0,0.05
1151,-12.0,0.05
1152,-6.0,0.05
1153,-45.0,0.05
1154,-12.0,0.05
1155,-18.5,0.05
1156,-38.0,0.05
1157,-12.5,0.05
1158,-2.5,0.05
1159,-1.0,0.05
1160,-3.5,0.05
1161,-5.5,0.05
1162,-3.5,0.05
1163,-18.0,0.05
1164,-0.5,0.05
1165,-6.5,0.05
1166,-4.5,0.05
1167,-7.0,0.05
1168,-3.5,0.05
1169,-2.0,0.05
1170,-5.5,0.05
1171,-1.5,0.05
1172,-3.0,0.05
1173,-0.5,0.05
1174,-3.5,0.05
1175,-1.0,0.05
1176,-6.5,0.05
1177,-6.5,0.05
1178,-4.0,0.05
1179,-3.5,0.05
1180,-16.5,0.05
1181,0.5,0.05
1182,-1.5,0.05
1183,-4.0,0.05
1184,-11.0,0.05
1185,-7.5,0.05
1186,-0.5,0.05
1187,-7.5,0.05
1188,-4.0,0.05
1189,-0.5,0.05
1190,-6.0,0.05
1191,-3.0,0.05
1192,-8.5,0.05
1193,-8.0,0.05
1194,-11.0,0.05
1195,-4.5,0.05
1196,-5.0,0.05
1197,0.5,0.05
1198,0.0,0.05
1199,-1.0,0.05
1200,-7.0,0.05
1201,-6.0,0.05
1202,-1.0,0.05
1203,-5.0,0.05
1204,-2.5,0.05
1205,-1.0,0.05
1206,0.0,0.05
1207,-8.5,0.05
1208,-5.0,0.05
1209,-9.0,0.05
1210,-3.5,0.05
1211,-7.0,0.05
1212,-5.5,0.05
1213,-6.5,0.05
1214,-2.0,0.05
1215,-0.5,0.05
1216,-1.5,0.05
1217,-0.5,0.05
1218,-0.5,0.05
1219,-2.5,0.05
1220,0.0,0.05
1221,-0.5,0.05
1222,-3.0,0.05
1223,-5.5,0.05
1224,-5.0,0.05
1225,0.5,0.05
1226,-5.0,0.05
1227,-5.5,0.05
1228,-1.0,0.05
1229,0.0,0.05
1230,-6.5,0.05
1231,0.0,0.05
1232,-4.5,0.05
1233,-2.0,0.05
1234,-7.0,0.05
1235,-9.0,0.05
1236,-7.5,0.05
1237,-1.5,0.05
1238,-5.0,0.05
1239,-0.5,0.05
1240,-4.5,0.05
1241,-2.0,0.05
1242,-2.5,0.05
1243,-3.5,0.05
1244,-0.5,0.05
1245,-1.0,0.05
1246,-14.0,0.05
1247,0.0,0.05
1248,-6.5,0.05
1249,0.0,0.05
